source,sentiment_label,engagement,text,has_action_keywords,date_parsed
tiktok,Negatif,10.0,"Cukup 1 periode aja di Malut bu sherly,Saya warga sulut mau donk bakal calon gub sulut 🔥🔥🔥🔥🔥",False,2025-09-20 09:33:08
tiktok,Negatif,10.0,jangan pada panik percayakan saja sama cyber security pemerintah,False,2025-12-30 19:39:09
tiktok,Netral,10.0,politik uang : jika pemilihan langsung uangnya mengalir ke bawah (rakyat) jika di pilih DPRD uangnya lari ke atas (anggota DPR) 🙏🙏🙏🙏🙏,False,2026-01-01 07:01:25
tiktok,Negatif,10.0,Permilihan via DPRD pun akan cenderung tidak Obyektif karna pada dasarnya anggota DPRD akan lebih mementingkan golongannya dengan cara apapun jadi tidak akan obyektif lagi,False,2026-01-02 11:56:34
tiktok,Positif,10.0,sehat slalu bù gub terbaik,False,2026-01-04 17:21:23
tiktok,Negatif,10.0,itu dulu Jaman orede baru kepemimpinan Suharto.. ini beda bung,False,2025-11-02 16:40:44
tiktok,Netral,10.0,"Please help me our country, Myanmar president Min Aung Hlaing 👀👤🙏",False,2026-01-04 15:31:43
tiktok,Positif,10.0,"aku bolak balik purwokerto ke Wonogiri,enak lewat jalur Selatan,,, melipir pantai,,, jalan nya halus,, sepi,, pemandangan nya indah...🥰",False,2025-12-14 15:18:31
tiktok,Netral,10.0,FREE PALESTINE 🇵🇸 💔,False,2026-01-04 17:15:35
tiktok,Negatif,10.0,"DPRD yang ngusulin dan Gerindra yang mendukung,tapi bakal.nggak disetujui oleh pdip kalau mereka bener oposisi.",False,2025-12-31 06:40:10
tiktok,Negatif,10.0,dpr gak ada gunanya,False,2025-11-30 16:45:05
tiktok,Negatif,10.0,Hanya PDIP yg ttp konsisten..partai lain mencla mencle...begitu nego lngsung belok kanan 😆😆,False,2026-01-02 15:45:40
tiktok,Netral,10.0,k3mbalikan 3 partai Golkar.PDIP.PPP BAIR GK BANYAK COST PEMILU BRO💪💪💪💪,False,2026-01-01 21:42:31
tiktok,Negatif,10.0,Kalau tidak mau banyuan dari pemerintah udah pergilah dan atur sendiri emang orang aceh tidak tau terima kasih buktinya gubernur Jawa barat yg udah turun Dan datang sendiri tidak tau terima kasih,True,2025-12-19 23:52:10
tiktok,Netral,10.0,KPK produk nominator OCCRP,False,2025-12-29 07:17:49
tiktok,Negatif,10.0,wah musuh tapi duit pajaknya doyan,False,2026-01-04 09:02:01
tiktok,Negatif,10.0,haha liat vino direbutin di VT orang ngakak🤣,False,2025-12-30 18:09:52
tiktok,Negatif,10.0,gak nyenggol gak mkn,False,2026-01-05 10:27:34
tiktok,Negatif,10.0,kecewa saya milih gerindra,False,2026-01-01 22:06:20
tiktok,Netral,10.0,negara milik partai 😂😂😂😂😂😂,False,2025-12-30 13:40:28
tiktok,Netral,10.0,"yg acak2an dibiarin, yg anteng diacak2.",False,2025-12-08 09:40:27
tiktok,Netral,10.0,Russian federation behind Cuba,False,2026-01-04 20:29:00
tiktok,Negatif,10.0,sudah ku Duga pemerintah ga mau maju,False,2025-12-07 18:23:08
tiktok,Netral,10.0,tapi kan jika ingin withdraw tetap butuh exchange lokal,False,2025-12-05 15:33:59
tiktok,Netral,10.0,pacar kandung nomer 2 [sticker],False,2026-01-02 12:17:13
tiktok,Negatif,10.0,"Fix fakta, Jokowi melumpuhkan KPK RI.",False,2025-12-29 08:38:36
tiktok,Negatif,10.0,"buktikan duluu ,,jangan omon omon aja,ada hasil nya gak",False,2025-09-02 06:35:57
tiktok,Negatif,10.0,demi kekuasaan dan membangun koalisi untuk merusak Republik ini.,False,2025-12-31 07:46:45
tiktok,Netral,10.0,keadaan kades saat ini [sticker],False,2026-01-05 09:09:15
tiktok,Netral,9.0,Prabowo Subianto segera mundur Anda ingin kembali ke era orde Baru,True,2026-01-08 08:14:00
tiktok,Netral,9.0,ini yg baru josss,False,2026-01-03 11:35:15
tiktok,Negatif,9.0,Kalo ada yang gangu kita gigi,False,2025-09-15 12:57:11
tiktok,Netral,9.0,"lihati dulu kelapangan, jangan mehadangi catatan😂",False,2026-01-06 12:35:50
tiktok,Netral,9.0,Alasan Ahok keluar dari Gerindra ya ini,False,2026-01-04 00:30:56
tiktok,Netral,9.0,con lạy chúa và con xin tạ ơn chúa con xin chúa ban phước lành và bình an cho thế giới này được bình an.Amen .,False,2025-09-06 15:12:29
facebook,Negatif,9.0,Pokonya DPR dan DPRD harus dihilangkan di tahun 2029. Percuma ngabisin anggaran aja.,True,2025-12-30 05:44:34
tiktok,Negatif,9.0,"intinya siapapun yg menjabat SDH GK takut lagi buat korup,,karena tau hukumannya kaya tau tahu gemboss🙏",False,2025-11-05 18:23:22
tiktok,Netral,9.0,"Aceh sy gubernurnya,kalo tdk ada data sy akan memerdekakan diri",False,2025-02-21 11:04:25
tiktok,Negatif,9.0,ntar klo datanya kehack dan dana nya hilang pemerintah ga bakal mau ganti rugi.,False,2025-12-08 16:42:13
tiktok,Negatif,9.0,"pemerintah takut kita kaya, kenapa? karna nanti gabisa ngatur kita 🤣",False,2025-12-06 20:39:26
tiktok,Netral,9.0,DukungRUUTNI TNIBERSAMARAKYAT,False,2025-03-21 04:59:57
instagram,Negatif,9.0,"Gak beres.. masyarakat bener"" dibuat tidak bisa bersuara",False,2026-01-07 11:19:30
tiktok,Negatif,9.0,serius nanya.... emang apa untung dan rugi nya uu TNI yg baru bagi kita rakyat awam... mohon penjelasan nya,False,2025-03-20 16:38:22
tiktok,Netral,9.0,eta data kuat te mawa salembar2 acan,False,2026-01-07 06:17:12
tiktok,Negatif,9.0,masih berharap jadi kades lagi 😂😂,False,2026-01-07 10:41:55
tiktok,Negatif,9.0,y berbeda lah..kabupaten Lebak kan provinsi Banten..kan ada juga gubernur nya..sedangkan klau Bogor Ken provinsi Jabar..beda provinsi beda gubernur nya..,False,2026-01-08 11:19:26
tiktok,Negatif,9.0,kenapa ada logo partai.. kami masyarakat Jawa barat gak butuh partai,False,2025-03-16 23:53:23
facebook,Negatif,9.0,"Klu pilkada di pilih DPRD, yang satu Koalisi bisa berbuat apa saja, sedangkan oposisi akan jadi penonton kehancuran daerah.",False,2025-12-30 14:10:23
tiktok,Netral,9.0,itu di ujung aspal harusnya di sediakan keset jdi mobil yg dari banten suruh keset dlu tanahnya jgn di bawa ke aspal,True,2026-01-08 21:01:47
tiktok,Netral,9.0,dari bu retno ke sugiono termasuk downgrade ga pak?,False,2026-01-02 21:50:33
tiktok,Negatif,9.0,"Kok bisaa pendapatan desa tidak ada, bukannya ada bumdes?",False,2026-01-07 20:12:12
tiktok,Negatif,9.0,kejahatan makin merajalela nih,False,2026-01-04 14:06:12
tiktok,Netral,9.0,"Gubernur Daerah Istimewa Yogyakarta (DIY), Sri Sultan Hamengku Buwono X, tidak mengikuti retret kepala daerah di Akademi Militer (Akmil) Magelang yang berlangsung pada 21-28 Februari 2025.",False,2025-03-01 20:47:55
tiktok,Netral,9.0,Quỳ bình thường phải nằm mới có tâm,False,2025-10-09 16:56:47
tiktok,Positif,9.0,Terus Bersuara Pemuda Cerdas,False,2026-01-08 11:51:02
facebook,Netral,9.0,Boikot partai yang mendukung pemilihan kepala daerah melalui DPRD,False,2026-01-08 02:52:21
facebook,Negatif,9.0,"Undang,,dirubah pilkada dirubah buat aturan seenaknya sendiri,membohongi Rakyat.",False,2026-01-07 16:19:56
tiktok,Negatif,9.0,hahaha si bapak tau aja yang lagi viral...😅,False,2026-01-07 15:31:41
tiktok,Netral,9.0,kita beli tanah harus ada surat tanah betul apa betul...kalau buka usaha harus ada surat izin juga.,True,2025-01-27 14:06:24
tiktok,Positif,9.0,setuju sekali pak,False,2025-10-14 15:33:30
tiktok,Netral,9.0,Nurul santi indri kurniawati 🥰,False,2026-01-07 18:00:09
tiktok,Positif,9.0,Bu Sherly tidak butuh dipuji... tetapi Bu Sherly patut mendapat kan pujian....,False,2025-09-24 07:12:28
facebook,Netral,9.0,Ini bentuk pembungkaman suara rakyat,False,2025-12-29 22:47:41
instagram,Netral,9.0,kepala daerah jd tunduk sama dprd dong 🤔,False,2025-12-09 23:40:23
tiktok,Netral,9.0,Älskade hans ”Jalla” 😁👌🏻😍,False,2025-11-25 03:39:50
tiktok,Positif,9.0,"seandainya gubernur yg dulu sama ibu Serly,Maluku Utara sudah makmur.",False,2025-09-23 20:57:22
tiktok,Negatif,9.0,sampai kapanpun gak percaya sm pemerintah selama gak brani tangkep Jokowi cs,False,2026-01-04 10:37:53
tiktok,Negatif,9.0,seperti ini dong klo jd pemimpin,False,2025-09-23 21:33:44
tiktok,Netral,9.0,Ada 15 btc di apain ya min,False,2025-09-25 18:14:38
tiktok,Netral,9.0,orang ini dulu Demokrat klau TDK salah,True,2026-01-07 21:59:31
tiktok,Netral,9.0,Tor Monitooor.. Izin Share Ketuaaa.. 🙏👍😉,False,2026-01-01 19:42:38
tiktok,Netral,9.0,"PDI 10 berkuasa tetap berpegang teguh pada konstitusi, gerinda baru jadi penguasa langsung seenaknya ubrak obrak konstitusi",False,2026-01-08 12:02:02
facebook,Negatif,9.0,"Biarkan saja mereka melaksanakan pilkada lewat DPRD. yang milih DPRD itu kan masih rakyat, ya jangan ada rakyat yang milih DPRD alias kita batalkan suara kita semua.",True,2025-12-30 10:49:39
instagram,Negatif,9.0,"regim bokbrok neo orba bangkit lagi menuju kegelapan ! jgn pilih gerindra , bencana kepeminpinan nasional",False,2025-12-29 14:47:35
tiktok,Positif,9.0,"karna kalo kepala daerah d pilih oleh dprd, nanti ga bakal ada gub, bupati atau pemimpin di bawahnya dari kalangan pdip, pdip selalu menolak kalo ga sesuai dengan ekspektasi mereka, dri soeharto pdip selalu gitu🤣",True,2026-01-08 08:27:29
tiktok,Netral,9.0,coba di contoh KDM itu kunjungan itu cuma 2 mobil udah cukup masak kunjungan kaya orang mau antar JUJURAN,False,2026-01-07 18:15:26
tiktok,Negatif,9.0,ya allah u bapasrah diri haja sudh lawan pian mandangar sidin bapender kaya ini........,False,2026-01-06 18:13:15
tiktok,Negatif,9.0,"Gim kaini sdh, masyarakat harus bersatu harus ad perubahan",True,2026-01-06 18:18:45
tiktok,Netral,9.0,"dan nanti yg jdi GUBERNUR, WALIKOTA, BUPATI minimal PUNYA PANGKAT KOLONEL atau KOMBES 😂😂😂",False,2025-12-30 15:12:56
tiktok,Negatif,9.0,"1. lebih ngirit anggaran pemilu 2. toh yg dicalonkan juga sama aja dari partai, org biasa tanpa partai gak bisa mencalonkan diri",False,2025-12-31 02:29:44
tiktok,Negatif,9.0,"nah setuju, buat perbaikan jalan DAN PENERANGAN JALAN, Jalanan pantura tuh kalo malem gelap bngt",False,2026-01-07 21:17:53
tiktok,Netral,9.0,pengen liat UAS Klarifikasi lagi😂😂😂,False,2025-11-05 21:47:11
tiktok,Positif,9.0,Ternyata dibalik kesuksesaan almarhum pak beni laos ada seorang istri cantik nan pintar 😭,False,2025-09-14 20:47:16
tiktok,Netral,9.0,tanah negara brakti tanah rakyat bos,False,2025-01-27 16:47:27
facebook,Netral,9.0,Karna takut anaknya dicopot jadi mentri,False,2026-01-08 02:11:38
tiktok,Positif,9.0,Untung Aku Masih Belum Bisa Menyoblos 😅,False,2026-01-08 06:02:26
tiktok,Netral,9.0,yang lain kurang doa 😄,False,2025-12-05 17:50:15
tiktok,Negatif,9.0,"benar bagi suka aja silahkan kerja msh banyak yg ngantri untuk masuk kerja,, yg udh g suka kerja silahkan mundur aja,,",False,2025-12-29 11:17:30
tiktok,Netral,9.0,di posting ulang bu gub sherly 😭,False,2025-12-05 18:46:09
instagram,Netral,9.0,"andai beliau menang lgi smlm, jadi jua am sirkuit wyah ini🙌",False,2026-01-08 05:44:38
tiktok,Positif,9.0,Astaghfirullah ya Allah 😭😭😭😭😭,False,2026-01-06 00:55:57
tiktok,Netral,9.0,coba suruh KIM PLUS bahas UU PA,False,2026-01-08 07:49:40
tiktok,Netral,9.0,upp,False,2026-01-06 00:46:32
tiktok,Positif,9.0,jelas yg diuntungkan pemilihan kepala daerah lewat rakyat adalah ormas2 dan sayap2 partai besar. rakyat hanya saling ribut dgn uang 100rb tp yg menikmati para elit. Pilkada lewat DPRD lebih efisien.,False,2026-01-06 20:09:04
instagram,Positif,9.0,Partai pendukung dia semua,False,2026-01-07 08:18:51
tiktok,Negatif,9.0,"kekayaan duniawi hanya lah bersifat sementara antara kebutuhan atau di butuh kan maka bijak ,, lah mengunakan harta karna harta bisa membunuh mu atau menghidup Pi mu",False,2025-10-10 07:55:14
tiktok,Negatif,9.0,"""KARNA SIAPA SAYA UNTUK BERTANYA KENAPA? KARNA DARI AWAL INI BUKAN MILIK SAYA""",False,2025-10-11 09:07:04
tiktok,Negatif,9.0,lgsung pecah ketawa pas ORDAL😭🤣🤣,False,2025-12-05 22:08:10
tiktok,Netral,9.0,minta trailer BCW min sekarang juga gapake lama🫴🏻,True,2026-01-07 14:32:37
tiktok,Positif,9.0,"betapa bersihnya hatimu Bu, betapa bangganya bapak benny Laos.",False,2025-10-09 06:20:22
facebook,Negatif,9.0,Nanti jangan mau milih DPRD,False,2026-01-08 02:48:19
tiktok,Netral,9.0,setujuu realita,False,2025-10-11 12:29:47
tiktok,Negatif,9.0,Knpa ulun hnyar tahu ? Jka ulun tahu sebelum pemilu ulun sebarluaskan kasus inya ni,False,2026-01-07 13:33:24
tiktok,Negatif,9.0,Mau dikatakan apapun Banteng selalu siap . Sekali Banteng selamanya tetap Banteng..💪🤟♥,False,2026-01-07 14:51:34
tiktok,Negatif,9.0,ngeri klo emak2 marah,True,2025-10-17 20:31:15
tiktok,Netral,9.0,MBG.. Makan bersama genk kali bu...,False,2025-10-17 20:35:51
tiktok,Netral,9.0,Gubernur yang menjalankan SUMPAHnya didalam Pemerintahan.,False,2026-01-07 20:06:00
tiktok,Netral,9.0,Ca a commencé 😂😂😂vous allez Wanda pendant 30 ans.,False,2025-07-17 02:47:56
tiktok,Negatif,9.0,heleh orang pdi dia,False,2025-08-29 10:16:46
tiktok,Positif,9.0,"Yang gak suka Jokowi dan Keluarganya, itu hanya sebagian kecil Rakyat Indonesia. Faktanya Sampai hari ini JOKOWI di sukai sebagian besar Rakyat Indonesia. Kerena Kehebatan Jokowi semakin di Fitnah semakin disukai Rakyat Indonesia",False,2025-08-29 18:47:00
tiktok,Positif,9.0,"DI BILANG PALANGA PLONGO,,INI WAPRES MERAKYAT,,BERPENGALAMAN😎😎😎😎THE BEST PRESIDEN&WAPRES YG SELALU MENDEM JERU MIKUL DUWUR😎😎😎🔥🔥🔥🔥🔥",False,2026-01-02 12:53:34
tiktok,Netral,9.0,panji pinter🤭saking pinter nya cuman jdi komedi,False,2026-01-05 15:33:23
tiktok,Negatif,9.0,ya ginilah ibuk² kalau kesel 😂,False,2025-10-17 20:49:51
tiktok,Positif,9.0,pray for Indonesia 🇮🇩 I'm from 🇰🇭 be strong 😢🙏🏻🙏🏻,False,2025-09-01 16:00:09
tiktok,Netral,9.0,Tukar tambah sama gubernur jambi bisa?,False,2026-01-07 13:44:57
tiktok,Netral,9.0,"Sur le fond, il a pas tort",False,2025-07-18 01:32:49
tiktok,Negatif,9.0,kelompok anis takut KDM disukai rakyat...,False,2026-01-05 15:12:20
instagram,Negatif,9.0,EMANG ADA YG MENOLAK SELAIN PDIP...??,True,2026-01-04 05:42:35
tiktok,Positif,9.0,"PDIP SELALU TEGAS MENOLAK , SEBAB PDIP SELALU BERJUANG AGAR RAKYAT BERSUARA DEMI DEMOKRASI , DAN RAKYAT BERDAULAT PENUH TERHADAP NEGARA 👍👍👍👍👍👍",True,2026-01-03 09:26:28
tiktok,Negatif,9.0,ibu ini pasti pejabat disana bnyak yg g suka😭,False,2025-10-18 08:18:21
tiktok,Negatif,9.0,"dia mah gak ngerti yang gituan pak, yang dipikirannya.. Cuan Cuan dan Cuan",False,2025-06-29 15:48:52
tiktok,Negatif,9.0,menurut sya gubernur tdak usah d pilih rakyat biar bapak presiden yg memilih🙏,False,2025-06-29 12:07:32
tiktok,Netral,9.0,North Carolina sucks bending thier knees to a criminal trump.,False,2025-10-23 07:49:22
tiktok,Positif,9.0,inget Jokowi sebelum jadi gubernur lebih merakyat daripada dedy jadi jgn terulang kedua kalinya 🗿,False,2025-06-03 17:16:10
tiktok,Netral,9.0,Manifest Destiny 🇺🇸 [sticker],False,2026-01-05 00:16:46
tiktok,Netral,9.0,yg komentar pada kenapa dah🗿🗿🗿,False,2025-06-03 18:16:51
tiktok,Negatif,9.0,"😁😁😁😁,ini orang hidupnya,kurang enak apa jaman pak jokowi",False,2025-08-29 11:08:59
tiktok,Negatif,9.0,yg salah yg ngundang🤣😂🤣,False,2025-12-18 19:32:09
facebook,Netral,9.0,"Pengamat Tanggapi Wacana Kepala Daerah Dipilih DPRD: Nanti Gak Ada Orang Kayak Jokowi dan Anies Direktur Eksekutif Aljabar Strategic Indonesia, Arifki Chaniago menyoroti wacana Kepala Daerah dipilih oleh DPRD. Menurutnya, jika hal itu terwujud maka akan menutup peluang tokoh potensial meniti karier di pemerintahan sebagai kepala daerah. Seperti sulit mencari tokoh seperti Joko Widodo dan Anies Baswedan. Arifki mengungkapkan, karier Jokowi berawal dari Wali Kota Solo, lalu Gubernur DKI Jakarta hingga menjadi Presiden RI. Sementara itu, Anies Baswedan pernah menjabat sebagai Gubernur DKI Jakarta hingga ikut berkontestasi pada Pilpres 2024 meskipun kalah. Ia menyatakan, Jokowi dan Anies bisa berada di titik tersebut karena adanya pemilihan langsung. Tak hanya itu, kedua sosok tersebut cukup dikenal dekat oleh masyarakat. Lebih lanjut, Arifki menyebut, pemilihan kepala daerah melalui DPRD nantinya terikat melalui partai politik (parpol) maupun para elite. Pernyataan itu disampaikan Arifki dalam acara On Focus yang tayang di YouTube Tribunnews, Rabu (7/1/2026). ""Ketika misalnya ada kepala daerah yang sukses di level bupati atau kepala daerah dua periode, yaitu wali kota untuk meloncat ke gubernur atau jadi calon presiden ini mungkin sulit nantinya."" ""Tidak ada orang yang kayak Jokowi, kayak Anies (Baswedan) yang tiba-tiba bisa meloncat karena memang dia harus diikat oleh kekuatan yang ada di parpol maupun di elite."" Sebelumnya, sejak Prabowo Subianto menjabat Presiden sekira dua bulan, ia ingin kepala daerah dipilih langsung oleh DPRD. Hal itu menurutnya serupa dengan pemilu di negara tetangga. Yakni, seperti Malaysia, Singapura, dan India yang menurutnya lebih efisien karena kepala daerah dipilih oleh DPRD. (Tribun-Video.com) Foto 1: Pengamat menilai, ke depan bakal sulit muncul orang-orang seperti Joko Widodo (Jokowi) dan Anies Baswedan. (Tribun Network) Foto 2: wacana pemilihan kepala daerah melalui DPRD akan menutup peluang tokoh potensial meniti karier di pemerintahan sebagai kepala daerah. (Tribun Network) Foto 3: Wacara Pilkada dipilih oleh DPRD menuai pro kontra. (Tribun Network)",True,2026-01-08 09:30:02
facebook,Netral,9.0,"Partai Golkar dan PAN secara terbuka kembali mengusulkan agar kepala daerah dipilih lewat DPRD. Usulan ini didukung Presiden Prabowo, yang berarti didukung Partai Gerindra. Alasannya klasik, pilkada langsung berbiaya mahal (money politics) sehingga kepala daerah melakukan korupsi. Alasan lain, pilkada langsung hanya memberi tempat bagi orang berduit sehingga calon berkapabilitas tidak bisa bertarung dan menang. Manuver pilkada lewat DPRD adalah manuver klasik dengan alasan klasik. Secara logika, politik, dan hukum, manuver ini memiliki banyak masalah. Kalau diteruskan akan menimbulkan banyak kegaduhan. Jika partai-partai koalisi yang kekuatannya supermayoritas di DPR tetap memaksakannya, itu berarti melupakan publik. Bisa jadi partai-partai koalisi akan berhadapan dengan oposisi publik. Secara logika, menghubungkan kepala daerah yang terkena kasus korupsi dengan sistem pemilihan langsung sulit diterima. Logika yang dibangun adalah sistem pemilihan memiliki hubungan sebab akibat dengan terjadi atau tidak terjadinya korupsi. Manuver Pilkada DPRD Opini 8 Desember 2026 Ditulis oleh Djayadi Hanan () Dosen Ilmu Politik Universitas Islam Internasional Indonesia (UIII)/Direktur Eksekutif Lembaga Survei Indonesia (LSI) HarianKompas Kompasid OpiniKompas PilkadaDPRD",False,2026-01-08 07:35:37
tiktok,Netral,9.0,"DPRD jg harus dipilih,,, pkai tes harusnya seperti , biar berkualitas pk,,, klau bisa di training dulu,",True,2025-09-11 20:13:13
tiktok,Negatif,9.0,"Sy juga klo lagi pakai headset ada yg menyapa gx bakalan sy jawab, di bilang sombong juga gpp yg penting hati qt baik",False,2025-06-03 14:40:31
threads,Netral,9.0,"Walaupun masih mengkaji tapi hasil akhirnya tetap PKS mendukung pilkada oleh DPRD, mereka hanya nunggu bargaining yg belum deal aja. Jadi komposisinya PDIP (110 kursi) lawan 7 Fraksi (465 kursi) TolakPilkadaOlehDPRD",True,2026-01-07 00:55:38
facebook,Negatif,9.0,"Pendapat pribadi. Rencana pemilihan kepala daerah melalui DPRD adl rencana para elite partai utk menanamkan kekuasaan sampai ke tingkat daerah.krn pada pelaksanaannya nanti,anggota DPRD harus mengikuti perintah ketum partai.jadi siapapun yg diarahkan oleh ketum Partai,maka itulah yg harus di pilih.jadi para calon kepala daerah cukup melobi saja para elite partai di pusat.krn yg di daerah pasti akan ikut perintah dari pusat. Bisa jadi juga ini adl jalan utk mengembalikan sistem demokrasi di masa orde baru.dimana kekuasaan terpusat di pemerintah pusat.pemerintah daerah baik gubernur maupun bupati otomatis harus tunduk pada perintah ketum Partai yg mengusungnya. Berikutnya ini juga bisa jadi cara ampuh utk melanggengkan kekuasaan dlm waktu yang lama.krn dengan mengendalikan semua kepala daerah,maka peluang utk memenangkan pertarungan di daerah akan terbuka lebar. Berikutnya lagi,bisa jadi juga ini jalan utk memutus pengaruh mulyono.krn Mulyono tidak punya partai,maka akan sangat sulit menanamkan kukunya di daerah2. Tapi dari segi non politiknya,ini bisa sangat menghemat anggaran.krn biaya pilkada otomatis hilang.lembaga KPU dan Bawaslu mulai dr pusat sampai ke daerah akan di bubarkan.yg mana anggaran utk menggaji perangkat KPU dan Bawaslu akan di tiadakan.dan itu jumlahnya tidak sedikit. prediksipribadi",True,2026-01-08 12:30:22
